# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmpd6yhjz12_model
# start_datetime = 2022-03-08 20:45:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /Users/patryktomaszewski/studies/master deegre sem 1/data analitycs/Data-Analytics-labs/Lab 2 - Intro to stan/samples/code_4-20220308214555_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-3.10634,0.857,0.420097,2,7,1,3.2537,2.68241
-2.22154,0.833333,0.420097,2,6,1,3.63738,1.90626
-1.24496,0.999914,0.420097,2,5,0,2.39316,0.994954
-1.34344,0.999511,0.420097,3,7,0,1.47124,1.09243
-0.940217,0.75,0.420097,2,4,1,1.44026,0.672959
-1.07288,0.799291,0.420097,2,5,1,1.14288,0.818169
-1.56594,0.664461,0.420097,1,3,1,2.78146,1.30617
-0.677229,0.749595,0.420097,2,4,1,2.58742,0.302937
-1.98921,0.939872,0.420097,2,7,0,2.68408,1.69716
-2.16067,0.99964,0.420097,1,3,0,2.23392,1.85177
-2.11812,1,0.420097,2,3,0,2.16092,1.81356
-1.40856,0.999731,0.420097,2,5,0,2.46714,1.15581
-1.51913,0.99987,0.420097,3,7,0,1.52565,1.26182
-2.13666,0.997952,0.420097,2,5,0,2.36869,1.83022
-2.61873,0.999537,0.420097,3,7,0,2.65653,2.25787
-3.51001,0.856855,0.420097,2,7,1,3.59166,3.0297
-2.41009,0.833293,0.420097,2,6,1,4.41102,2.07397
-2.12964,0.99981,0.420097,3,7,0,2.75342,1.82391
-1.60971,0.857143,0.420097,2,7,1,2.13178,1.3474
-1.43632,0.999856,0.420097,1,3,0,1.69966,1.1826
-1.22985,0.999669,0.420097,1,3,0,1.59337,0.979798
-1.50135,0.998126,0.420097,3,7,0,1.79253,1.24489
-1.48498,1,0.420097,1,1,0,1.5058,1.22926
-0.839546,0.8,0.420097,2,5,1,1.53922,0.553246
-0.839918,0.999994,0.420097,1,1,0,0.846222,0.553712
-0.737023,0.988403,0.420097,2,7,0,1.69758,0.0771077
-0.688211,1,0.420097,1,1,0,0.722488,0.111096
-0.83302,0.861231,0.420097,1,1,0,0.908127,0.0446542
-0.731503,1,0.420097,1,1,0,0.808124,0.0799621
-0.956418,0.499032,0.420097,1,1,0,1.53308,0.0246656
-0.895357,0.676453,0.420097,2,3,0,1.25605,0.621002
-0.798875,1,0.420097,2,3,0,0.89398,0.500784
-1.05649,0.664153,0.420097,1,3,1,1.47734,0.80075
-1.04978,1,0.420097,1,1,0,1.06234,0.793586
-0.785978,0.666667,0.420097,1,3,1,1.49594,0.483401
-0.79832,0.999739,0.420097,1,1,0,0.799505,0.500045
-1.07311,0.663879,0.420097,1,3,1,1.55424,0.818405
-0.930403,0.999498,0.420097,3,7,0,1.24455,0.661749
-0.819578,1,0.420097,3,7,0,0.92863,0.527888
-0.705191,0.849416,0.420097,3,7,0,1.22939,0.3596
-0.705191,0,0.420097,0,1,1,2.63579,0.3596
-0.705191,0,0.420097,0,1,1,3.36436,0.3596
-1.0802,0.484837,0.420097,1,2,1,2.20372,0.825901
-0.79244,0.999885,0.420097,2,5,0,1.12676,0.492163
-1.0021,0.991664,0.420097,3,7,0,1.37655,0.741994
-0.834134,0.666667,0.420097,1,3,1,1.15285,0.546442
-0.71564,1,0.420097,3,7,0,0.792667,0.377873
-0.712149,0.5,0.420097,1,2,1,1.02592,0.0915541
-0.952768,0.334046,0.420097,1,2,1,2.87547,0.687183
-0.936521,1,0.420097,2,3,0,0.954498,0.668747
-0.682041,0.5,0.420097,1,2,1,2.31372,0.117686
-0.652629,1,0.420097,2,3,0,0.677464,0.209434
-0.652629,0,0.420097,0,1,1,0.93169,0.209434
-0.757548,0.488711,0.420097,1,2,1,1.01814,0.443367
-0.722802,0.999993,0.420097,2,3,0,0.761656,0.389836
-0.669316,1,0.420097,2,3,0,0.906092,0.28297
-0.684447,0.503475,0.420097,2,3,0,0.788796,0.11501
-0.677916,0.483511,0.420097,1,2,1,0.859733,0.304547
-0.677916,0,0.420097,0,1,1,1.82238,0.304547
-0.729794,0.996468,0.420097,1,3,0,0.760826,0.401152
-1.19045,0.987455,0.420097,2,7,0,1.41886,0.939982
-0.827796,0.749341,0.420097,2,4,1,1.40873,0.0458767
-0.664549,0.959051,0.420097,2,3,0,0.749833,0.14387
-0.652429,0.966038,0.420097,3,7,0,0.774488,0.204754
-0.652429,0,0.420097,0,1,1,1.22649,0.204754
-0.680597,0.998306,0.420097,1,3,0,0.727932,0.310679
-0.662121,1,0.420097,3,7,0,0.68538,0.261212
-0.853063,0.990085,0.420097,2,5,0,0.906676,0.570041
-0.766132,0.99968,0.420097,1,3,0,0.89146,0.455738
-0.682973,0.666669,0.420097,1,3,0,0.837203,0.315935
-0.91185,0.795111,0.420097,2,5,1,0.912245,0.640323
-0.733707,0.666667,0.420097,1,3,1,1.14526,0.407348
-0.733707,0,0.420097,0,1,1,7.89788,0.407348
-1.16617,0.485986,0.420097,1,2,1,2.51174,0.915215
-1.07973,1,0.420097,2,3,0,1.17289,0.825406
-1.07102,1,0.420097,1,1,0,1.08495,0.8162
-0.851475,0.666667,0.420097,1,3,1,1.33668,0.568082
-0.661633,0.999882,0.420097,3,7,0,0.856402,0.150355
-0.661,0.994663,0.420097,2,3,0,0.692927,0.15192
-0.785465,0.945833,0.420097,1,1,0,0.791529,0.0576302
-0.667719,0.997898,0.420097,2,3,0,0.744977,0.278527
-0.654625,0.999747,0.420097,1,3,0,0.674339,0.228146
-0.933408,0.470132,0.420097,1,2,1,1.92312,0.66519
-0.69276,0.799879,0.420097,2,5,1,0.981627,0.336195
-0.69276,0,0.420097,0,1,1,1.53243,0.336195
-1.74816,0.706072,0.420097,2,4,1,3.19862,1.47646
-0.985198,0.999928,0.420097,2,5,0,1.83323,0.7234
-0.756232,0.999105,0.420097,3,7,0,1.19186,0.441445
-0.756232,0,0.420097,0,1,1,2.99333,0.441445
-0.750519,0.999709,0.420097,3,7,0,0.801447,0.433022
-0.869889,0.992118,0.420097,2,5,0,0.870919,0.590582
-1.52206,0.991024,0.420097,2,7,0,1.91761,1.2646
-1.5621,0.999982,0.420097,3,7,0,1.56226,1.30254
-1.36784,0.833333,0.420097,2,6,1,1.56168,1.11627
-1.38505,0.99999,0.420097,3,7,0,1.38894,1.13302
-0.846883,0.799863,0.420097,2,5,1,1.63181,0.562396
-0.779181,0.5,0.420097,1,2,1,1.68062,0.0597169
-0.779181,0,0.420097,0,1,1,1.8787,0.0597169
-0.744732,1,0.420097,2,5,0,0.774572,0.424343
-0.65261,0.99854,0.420097,2,5,0,0.762961,0.191186
-0.662545,0.996851,0.420097,1,3,0,0.684158,0.262649
-0.662545,0,0.420097,0,1,1,1.38377,0.262649
-0.719516,0.841275,0.420097,3,7,0,0.777697,0.384397
-1.08833,0.99051,0.420097,2,5,0,1.2288,0.83447
-1.73015,0.995005,0.420097,2,5,0,2.04494,1.45978
-1.84584,0.999916,0.420097,3,7,0,1.85355,1.56643
-2.41776,0.85667,0.420097,2,7,1,2.58641,2.08076
-2.23376,0.857129,0.420097,2,7,1,2.5024,1.91718
-2.23341,1,0.420097,1,1,0,2.24634,1.91686
-4.97494,0.997528,0.420097,3,11,0,5.3005,4.27029
-4.21796,0.999957,0.420097,2,5,0,5.27763,3.63234
-5.15848,0.99991,0.420097,2,7,0,5.70729,4.4242
-4.97569,0.999993,0.420097,1,3,0,5.22574,4.27091
-4.90797,0.999959,0.420097,3,7,0,5.30512,4.21406
-2.4175,0.875,0.420097,3,8,1,5.11827,2.08053
-2.32128,0.999999,0.420097,2,3,0,2.43232,1.99517
-2.21774,1,0.420097,2,3,0,2.33381,1.90287
-3.12476,0.888059,0.420097,3,9,1,3.69252,2.69833
-1.63585,0.999818,0.420097,2,7,0,3.68298,1.37192
-1.61767,1,0.420097,1,1,0,1.64009,1.35488
-2.19169,0.998753,0.420097,3,7,0,2.28394,1.87956
-0.652996,0.75,0.420097,2,4,1,3.17843,0.186064
-0.657311,0.998107,0.420097,1,3,0,0.671173,0.242491
-0.895461,0.99179,0.420097,2,5,0,0.901074,0.621124
-0.876931,1,0.420097,1,1,0,0.896157,0.599069
-0.876931,0,0.420097,0,1,1,3.42525,0.599069
-1.20772,0.997143,0.420097,3,7,0,1.23841,0.957491
-0.953254,0.999142,0.420097,2,5,0,1.52769,0.687731
-1.13821,0.998681,0.420097,3,7,0,1.21216,0.88646
-1.13159,1,0.420097,2,3,0,1.14467,0.879615
-0.661941,0.75,0.420097,2,4,1,1.16223,0.260595
-0.684758,0.998107,0.420097,1,3,0,0.694646,0.319785
-0.691205,1,0.420097,2,3,0,0.758571,0.108189
-0.691205,0,0.420097,0,1,1,3.26917,0.108189
-0.691205,0,0.420097,0,1,1,1.21059,0.108189
-0.652426,1,0.420097,2,3,0,0.697433,0.195415
-0.652426,0,0.420097,0,1,1,2.57335,0.195415
-0.715533,0.993518,0.420097,2,5,0,0.730758,0.377691
-1.74396,0.969931,0.420097,2,7,0,2.09434,1.47257
-1.43333,0.999569,0.420097,2,5,0,2.12296,1.17972
-1.15133,0.799841,0.420097,2,5,1,1.77747,0.899986
-1.87472,0.831645,0.420097,2,6,1,1.93568,1.59289
-1.17148,0.75,0.420097,2,4,1,2.24963,0.920651
-0.937018,0.666667,0.420097,1,3,1,1.44291,0.669314
-0.905045,0.999975,0.420097,3,7,0,0.95405,0.632385
-1.62073,0.488501,0.420097,1,2,1,4.47678,1.35775
-1.60847,1,0.420097,1,1,0,1.62694,1.34624
-1.48724,1,0.420097,2,3,0,1.61331,1.23142
-1.12546,0.999646,0.420097,3,7,0,1.7322,0.873263
-1.26806,0.998862,0.420097,1,3,0,1.33431,1.01802
-0.74742,0.999369,0.420097,2,7,0,1.54087,0.428393
-0.74742,0,0.420097,0,1,1,3.88971,0.428393
-1.00649,1,0.420097,1,1,0,1.0266,0.0196929
-0.671008,0.7065,0.420097,2,3,0,1.06197,0.2875
-0.671008,0,0.420097,0,1,1,1.27206,0.2875
-0.720651,0.983378,0.420097,1,3,0,0.7545,0.386284
-0.88299,0.664242,0.420097,1,3,1,1.0953,0.606324
-0.768846,0.999616,0.420097,3,7,0,0.776085,0.459594
-0.790304,0.999505,0.420097,1,1,0,0.790305,0.489278
-0.907828,0.697878,0.420097,3,7,0,1.05625,0.0309068
-0.70193,0.850039,0.420097,2,3,0,0.82593,0.35366
-0.70193,0,0.420097,0,1,1,1.8156,0.35366
-1.15761,0.981404,0.420097,2,5,0,1.40603,0.906442
-1.48592,0.998277,0.420097,3,7,0,1.62485,1.23017
-0.745771,0.999322,0.420097,2,7,0,1.56705,0.0729095
-0.78241,0.374864,0.420097,1,2,1,1.65052,0.478514
-1.3089,0.795001,0.420097,2,5,1,1.34228,1.05849
-1.19427,1,0.420097,2,3,0,1.31214,0.943859
-0.784557,0.799872,0.420097,2,5,1,1.33087,0.481458
-0.903152,0.996624,0.420097,1,3,0,0.982919,0.630167
-1.02531,0.998116,0.420097,1,3,0,1.08608,0.767267
-1.33598,0.665458,0.420097,1,3,1,1.80496,1.08513
-0.860999,0.999616,0.420097,2,5,0,1.51051,0.579777
-0.838169,1,0.420097,1,1,0,0.860789,0.55152
-0.830936,1,0.420097,1,1,0,0.841383,0.542398
-0.736696,0.996205,0.420097,3,7,0,1.19949,0.412019
-0.753869,0.999836,0.420097,2,3,0,0.753886,0.437977
-0.838811,0.650123,0.420097,3,7,0,2.34826,0.552325
-1.14879,0.664026,0.420097,1,3,1,1.72193,0.897374
-0.828244,0.749455,0.420097,2,4,1,1.76419,0.53898
-0.754113,0.8104,0.420097,3,7,0,1.66353,0.438337
-0.964822,0.664087,0.420097,1,3,1,1.27856,0.700731
-0.991705,0.99991,0.420097,2,3,0,0.992015,0.730581
-0.732059,0.799907,0.420097,2,5,1,1.03643,0.40475
-0.66735,0.998874,0.420097,1,3,0,0.790275,0.277476
-0.789725,0.684013,0.420097,2,3,0,1.90984,0.488495
-0.65247,0.5,0.420097,1,2,1,1.14764,0.206019
-0.65247,0,0.420097,0,1,1,1.00909,0.206019
-0.65247,0,0.420097,0,1,1,2.67055,0.206019
-0.65247,0,0.420097,0,1,1,1.70659,0.206019
-0.65247,0,0.420097,0,1,1,1.53819,0.206019
-0.657668,0.999041,0.420097,1,3,0,0.662791,0.244095
-1.1628,0.728122,0.420097,2,4,1,1.23929,0.911769
-0.88179,1,0.420097,2,5,0,1.19436,0.604891
-0.696036,1,0.420097,1,3,0,1.18957,0.342576
-0.948078,0.795392,0.420097,2,5,1,0.948659,0.681883
-1.42833,0.66341,0.420097,1,3,1,2.67627,1.17491
-1.94224,0.665661,0.420097,1,3,1,3.10345,1.65449
-0.660225,0.999422,0.420097,2,7,0,2.56582,0.254448
-0.660225,0,0.420097,0,1,1,4.29889,0.254448
-0.656153,0.999697,0.420097,2,5,0,0.664567,0.16715
-0.674751,0.880744,0.420097,3,7,0,1.02283,0.296989
-1.13949,0.730318,0.420097,2,4,1,1.44027,0.887782
-0.921519,0.666667,0.420097,1,3,1,1.37425,0.651528
-0.910662,1,0.420097,2,3,0,0.924544,0.638941
-2.36696,0.982904,0.420097,2,7,0,3.0431,2.03574
-1.99703,0.833274,0.420097,2,6,1,2.86711,1.70425
-1.7896,0.999868,0.420097,1,3,0,2.12496,1.51473
-1.58899,0.999837,0.420097,1,3,0,1.91395,1.32791
-0.73202,0.75,0.420097,2,4,1,1.77408,0.404688
-0.658479,0.5,0.420097,1,2,1,0.990709,0.158949
-0.655481,0.997015,0.420097,1,3,0,0.683114,0.233292
-0.655481,0,0.420097,0,1,1,1.87713,0.233292
-0.654585,0.998041,0.420097,3,7,0,0.687395,0.227885
-0.687479,0.994939,0.420097,1,3,0,0.724844,0.325511
-0.701328,0.999491,0.420097,2,3,0,0.707327,0.352549
-0.685723,0.999488,0.420097,2,3,0,0.723398,0.321836
-0.685723,0,0.420097,0,1,1,1.35335,0.321836
-0.97219,0.552529,0.420097,2,3,0,1.37423,0.022961
-0.97036,0.678993,0.420097,3,7,0,0.984396,0.70692
-0.964708,1,0.420097,1,1,0,0.975893,0.700604
-1.66892,0.994246,0.420097,2,5,0,1.73814,1.40284
-2.65099,0.832363,0.420097,2,6,1,2.80147,2.28617
-2.48753,0.999978,0.420097,1,3,0,2.70898,2.14241
-2.31114,0.999959,0.420097,1,3,0,2.56176,1.98615
-1.51701,0.999718,0.420097,2,5,0,2.76481,1.2598
-1.51505,1,0.420097,1,1,0,1.5273,1.25794
-1.02727,0.799921,0.420097,2,5,1,1.66865,0.769382
-1.65627,0.994262,0.420097,2,5,0,1.96834,1.39102
-2.13964,0.832985,0.420097,2,6,1,2.2448,1.83289
-2.55945,0.998934,0.420097,2,7,0,3.2145,2.20577
-3.41789,0.856754,0.420097,2,7,1,3.89256,2.95072
-2.21668,0.999637,0.420097,2,7,0,4.55228,1.90191
-2.02363,0.999919,0.420097,1,3,0,2.31702,1.72833
-2.03197,0.999986,0.420097,1,1,0,2.0406,1.73588
-2.02139,1,0.420097,1,1,0,2.03967,1.72631
-3.19149,0.999158,0.420097,4,15,0,3.22151,2.75594
-3.79084,0.999682,0.420097,3,7,0,3.90486,3.26961
-3.75757,0.99997,0.420097,2,3,0,3.90114,3.24125
-3.76177,0.999936,0.420097,4,15,0,4.26891,3.24483
-2.14676,0.999855,0.420097,2,7,0,4.41408,1.83928
-1.52597,0.666667,0.420097,1,3,1,3.83982,1.26831
-1.51485,0.999959,0.420097,2,3,0,1.5659,1.25774
-1.9714,0.798993,0.420097,2,5,1,2.8508,1.681
-2.40676,0.99958,0.420097,3,7,0,2.4071,2.07101
-2.61285,0.9998,0.420097,2,3,0,2.61287,2.25271
-2.56063,1,0.420097,1,1,0,2.6128,2.20682
-1.96029,0.999999,0.420097,3,7,0,2.57538,1.67091
-0.667457,0.999441,0.420097,2,7,0,2.58386,0.277781
-0.765367,0.768448,0.420097,3,7,0,1.7485,0.454647
-0.664152,1,0.420097,1,3,0,0.908974,0.267872
-0.790865,0.987587,0.420097,3,7,0,0.964519,0.490038
-0.790865,0,0.420097,0,1,1,2.70759,0.490038
-0.973874,0.66507,0.420097,1,3,1,1.1823,0.710837
-0.745724,0.749429,0.420097,2,4,1,1.34344,0.425842
-0.848809,0.95192,0.420097,1,3,0,0.917906,0.564785
-1.18613,0.99581,0.420097,3,7,0,1.28672,0.935584
-0.848202,0.666667,0.420097,1,3,1,1.85246,0.564033
-1.22256,0.796821,0.420097,2,5,1,1.31931,0.97246
-1.02265,0.799863,0.420097,2,5,1,1.39322,0.764379
-1.48369,0.997474,0.420097,3,7,0,1.50108,1.22804
-1.19044,0.999585,0.420097,3,7,0,1.76071,0.939973
-0.94471,0.999163,0.420097,2,5,0,1.48926,0.678066
-1.06928,0.998361,0.420097,1,3,0,1.12812,0.814347
-1.38444,0.996219,0.420097,2,7,0,1.85282,1.13242
-2.33165,0.797496,0.420097,2,5,1,3.06509,2.00439
-2.56121,0.999524,0.420097,3,7,0,2.9333,2.20732
-2.54815,1,0.420097,1,1,0,2.56862,2.19583
-3.25223,0.999313,0.420097,2,7,0,3.52843,2.8083
-3.22232,1,0.420097,1,1,0,3.25505,2.78253
-3.0294,0.999969,0.420097,1,3,0,3.30982,2.61584
-3.5067,0.99937,0.420097,2,7,0,4.31812,3.02686
-0.743977,0.875,0.420097,3,8,1,3.47197,0.423199
-0.744443,0.5,0.420097,1,2,1,1.16642,0.0735229
-0.775767,0.973241,0.420097,2,5,0,0.803164,0.469319
-0.722955,1,0.420097,2,3,0,0.776181,0.390086
-0.722955,0,0.420097,0,1,1,1.76719,0.390086
-1.05779,0.489508,0.420097,1,2,1,1.91605,0.802133
-0.803136,0.997518,0.420097,2,7,0,1.21729,0.0522798
-0.764563,0.929467,0.420097,3,7,0,0.901102,0.453498
-0.677134,0.99873,0.420097,1,3,0,0.85056,0.302714
-0.888431,0.749882,0.420097,3,7,0,0.993451,0.0339048
-0.656816,0.873931,0.420097,2,3,0,0.779987,0.164576
-0.656816,0,0.420097,0,1,1,1.01171,0.164576
-0.688096,0.994341,0.420097,2,5,0,0.703499,0.326789
-0.692756,0.999783,0.420097,1,1,0,0.693528,0.336187
-0.692756,0,0.420097,0,1,1,1.30423,0.336187
-0.656871,0.999087,0.420097,1,3,0,0.723686,0.240437
-0.828478,0.485935,0.420097,1,2,1,1.26568,0.539277
-0.665817,0.5,0.420097,1,2,1,1.1469,0.272988
-0.665817,0,0.420097,0,1,1,1.87726,0.272988
-0.665817,0,0.420097,0,1,1,1.20924,0.272988
-0.706805,0.9964,0.420097,1,3,0,0.734122,0.362496
-2.06094,0.717501,0.420097,2,4,1,2.75798,1.76205
-2.22307,0.999792,0.420097,2,3,0,2.22512,1.90763
-2.21876,0.999978,0.420097,2,3,0,2.27204,1.90378
-2.23049,0.999998,0.420097,3,7,0,2.23805,1.91425
-2.8687,0.856854,0.420097,2,7,1,2.8826,2.47631
-2.83515,1,0.420097,2,3,0,2.87056,2.4471
-5.40917,0.998927,0.420097,3,11,0,5.64375,4.63402
-4.88079,0.999999,0.420097,3,7,0,5.45239,4.19123
-2.42068,0.999927,0.420097,3,11,0,5.56623,2.08334
-1.89053,0.857124,0.420097,2,7,1,2.55144,1.60734
-1.23019,0.8,0.420097,2,5,1,2.19991,0.980141
-1.60082,0.832474,0.420097,2,6,1,1.65478,1.33904
-0.689593,0.75,0.420097,2,4,1,1.87849,0.109732
-0.7447,0.966755,0.420097,1,1,0,0.760947,0.0734037
-0.700009,0.43684,0.420097,1,2,1,1.09894,0.3501
-0.975211,0.745352,0.420097,2,4,1,1.05179,0.712325
-0.737813,0.799926,0.420097,2,5,1,1.00711,0.413753
-0.737813,0,0.420097,0,1,1,2.40429,0.413753
-0.697536,0.5,0.420097,1,2,1,1.1218,0.102552
-0.729013,0.450258,0.420097,1,2,1,1.18306,0.399905
-1.3129,0.986157,0.420097,2,5,0,1.37714,1.06243
-1.03966,0.664667,0.420097,3,7,0,1.65901,0.782737
-1.58942,0.997006,0.420097,3,7,0,1.59684,1.32832
-1.56429,0.999825,0.420097,3,7,0,1.76497,1.30462
-1.51601,0.999867,0.420097,2,3,0,1.64501,1.25885
-2.09839,0.832629,0.420097,2,6,1,2.11049,1.7958
-2.90213,0.998951,0.420097,2,5,0,2.95976,2.5054
-1.9325,0.999679,0.420097,2,7,0,3.59734,1.64563
-1.6523,0.999475,0.420097,3,7,0,2.42031,1.38732
-1.65838,0.999995,0.420097,2,3,0,1.6672,1.39299
-1.68235,0.999938,0.420097,1,1,0,1.68515,1.41536
-1.67691,1,0.420097,1,1,0,1.6915,1.41028
-1.6398,0.99999,0.420097,3,7,0,1.70702,1.37562
-1.68579,0.999879,0.420097,1,1,0,1.68579,1.41856
-0.672003,0.872908,0.420097,3,8,1,3.30926,0.130828
-0.672003,0,0.420097,0,1,1,1.17877,0.130828
-0.672003,0,0.420097,0,1,1,3.21323,0.130828
-0.87873,0.721432,0.420097,2,4,1,0.907549,0.601228
-0.87873,0,0.420097,0,1,1,2.93517,0.601228
-0.761068,0.891294,0.420097,2,5,0,0.876669,0.448473
-0.793105,0.999428,0.420097,2,3,0,0.802227,0.493059
-0.801211,0.999834,0.420097,1,1,0,0.803633,0.503889
-1.11034,0.663377,0.420097,1,3,1,1.71822,0.857533
-1.64552,0.746138,0.420097,2,4,1,3.05994,1.38098
-1.16874,0.74964,0.420097,2,4,1,2.72198,0.91785
-0.653526,0.749542,0.420097,2,4,1,1.61874,0.181299
-0.653526,0,0.420097,0,1,1,1.52809,0.181299
-0.653526,0,0.420097,0,1,1,0.979863,0.181299
-0.652588,0.999719,0.420097,1,3,0,0.656506,0.208674
-0.732679,0.32795,0.420097,2,3,0,0.912775,0.40573
-1.19612,0.793977,0.420097,2,5,1,1.2217,0.945742
-0.833285,0.999871,0.420097,3,7,0,1.28185,0.545369
-0.92787,0.998199,0.420097,1,3,0,0.965262,0.658842
-0.748794,0.460476,0.420097,3,7,0,0.936252,0.43045
-0.711548,0.600786,0.420097,3,7,0,0.804985,0.0919615
-0.74863,0.971899,0.420097,1,1,0,0.779482,0.0716158
-0.656048,0.999838,0.420097,2,3,0,0.72811,0.236352
-0.788203,0.741912,0.420097,2,3,0,1.92414,0.48643
-0.953434,0.720784,0.420097,2,3,0,1.6771,0.0250041
-2.28905,0.117116,0.420097,3,9,0,3.93923,1.96649
-1.84314,0.799894,0.420097,2,5,1,3.06965,1.56396
-3.60657,0.996207,0.420097,2,7,0,4.46966,3.11233
-4.34395,0.999734,0.420097,3,7,0,4.35181,3.73892
-4.38972,0.999993,0.420097,3,7,0,4.42619,3.77759
-4.39059,1,0.420097,1,1,0,4.40442,3.77833
-4.6118,0.999898,0.420097,1,3,0,4.72925,3.96494
-4.70257,0.999983,0.420097,4,15,0,4.88979,4.04137
-4.65542,1,0.420097,1,1,0,4.70302,4.00167
-4.65339,0.999994,0.420097,2,3,0,4.71185,3.99997
-4.74342,0.99998,0.420097,2,3,0,4.76473,4.07575
-4.47232,0.999964,0.420097,1,3,0,4.94235,3.84733
-4.29769,0.999992,0.420097,1,3,0,4.53278,3.69981
-3.58526,0.888871,0.420097,3,9,1,4.55988,3.09411
-3.56653,1,0.420097,1,1,0,3.59137,3.07808
-3.96938,0.857054,0.420097,2,7,1,4.50568,3.42152
-2.88278,0.999791,0.420097,2,7,0,4.81389,2.48857
-2.83239,1,0.420097,1,1,0,2.88279,2.4447
-3.01407,0.999816,0.420097,1,3,0,3.08958,2.60256
-3.08689,0.999959,0.420097,2,3,0,3.11099,2.6656
-3.09915,0.999991,0.420097,1,1,0,3.10732,2.6762
-2.84789,0.999925,0.420097,1,3,0,3.27833,2.4582
-2.80025,0.999996,0.420097,3,7,0,2.88037,2.41668
-2.81187,0.99999,0.420097,1,1,0,2.82008,2.42681
-3.26076,0.833136,0.420097,2,6,1,3.97716,2.81564
-3.36171,0.999956,0.420097,2,3,0,3.3779,2.90248
-3.07816,0.999985,0.420097,3,7,0,3.46309,2.65805
-2.09578,0.999966,0.420097,2,5,0,3.21122,1.79345
-2.14208,0.999928,0.420097,1,1,0,2.14216,1.83508
-1.942,1,0.420097,2,3,0,2.14172,1.65427
-1.94433,0.999999,0.420097,2,3,0,1.95549,1.65639
-1.29403,0.99973,0.420097,2,5,0,2.23295,1.0438
-1.62206,0.998679,0.420097,3,7,0,1.77116,1.359
-1.55918,0.999888,0.420097,2,3,0,1.69767,1.29978
-1.97279,0.99786,0.420097,2,7,0,2.67285,1.68226
-1.7639,0.8333,0.420097,2,6,1,2.10394,1.49101
-1.39207,0.999261,0.420097,2,7,0,2.34118,1.13983
-1.43438,0.999838,0.420097,1,1,0,1.43439,1.18073
-1.46518,0.99989,0.420097,1,1,0,1.4662,1.21032
-1.50538,0.999872,0.420097,3,7,0,1.58839,1.24873
-0.924845,0.5,0.420097,1,2,1,3.35233,0.655362
-1.13804,0.668263,0.420097,1,3,0,1.3633,0.886293
-0.792757,0.687579,0.420097,1,3,0,1.89638,0.492589
-0.720035,0.999944,0.420097,3,7,0,0.809576,0.385262
-0.705886,1,0.420097,1,1,0,0.719506,0.36085
-0.778051,0.993415,0.420097,1,3,0,0.819641,0.472495
-1.21171,0.490094,0.420097,1,2,1,2.44817,0.961517
-1.95973,0.797463,0.420097,2,5,1,2.39503,1.6704
-2.25883,0.999745,0.420097,3,7,0,2.27242,1.93955
-1.64874,0.999894,0.420097,2,7,0,2.47244,1.38398
-1.68135,0.999915,0.420097,1,1,0,1.68243,1.41443
-1.37738,0.999861,0.420097,3,7,0,1.84251,1.12556
-0.673258,0.999482,0.420097,2,7,0,1.52528,0.128968
-0.673258,0,0.420097,0,1,1,1.13198,0.128968
-0.702351,0.988908,0.420097,1,1,0,0.705313,0.0986542
-0.766037,0.42781,0.420097,1,2,1,1.42831,0.455603
-1.02031,0.995726,0.420097,2,5,0,1.06012,0.761849
-0.708087,0.5,0.420097,1,2,1,1.79166,0.364775
-0.708087,0,0.420097,0,1,1,1.78559,0.364775
-1.19144,0.478619,0.420097,1,2,1,2.95665,0.940992
-0.665342,0.999855,0.420097,2,5,0,1.23914,0.271556
-0.73327,0.996816,0.420097,3,7,0,0.768137,0.406661
-0.73327,7.22682e-12,0.420097,1,1,0,1.60486,0.406661
-0.668944,0.998938,0.420097,1,3,0,0.788451,0.28195
-1.18529,0.965572,0.420097,2,5,0,1.57316,0.934733
-2.08384,0.747318,0.420097,2,4,1,2.77372,1.7827
-1.58007,0.857143,0.420097,2,7,1,2.08489,1.31951
-1.43923,0.999942,0.420097,1,3,0,1.63034,1.1854
-2.15721,0.997991,0.420097,3,7,0,2.21108,1.84866
-2.1809,0.999965,0.420097,1,1,0,2.1845,1.8699
-2.14809,1,0.420097,2,3,0,2.18243,1.84048
-1.19188,0.999911,0.420097,2,5,0,2.31236,0.941432
